shiptype,ton,length
Cargo ships,2996,80
Cargo ships,2996,80
Cargo ships,2996,80
Cargo ships,2996,80
Cargo ships,2996,80
Cargo ships,2996,80
Cargo ships,2996,80
Cargo ships,2996,80
Cargo ships,2996,80
Cargo ships,2996,80
Cargo ships,2996,80
Cargo ships,2996,80
Cargo ships,2996,80
Cargo ships,2996,80
Cargo ships,2996,80
Cargo ships,2996,80
Cargo ships,2996,80
Cargo ships,2996,80
Cargo ships,2996,80
Cargo ships,2996,80
Cargo ships,2996,80
Cargo ships,2996,80
Cargo ships,2996,80
Cargo ships,2996,80
Cargo ships,2996,80
Cargo ships,2996,80
Cargo ships,2996,80
Cargo ships,2996,80
Cargo ships,2996,80
Cargo ships,2996,80
Cargo ships,2996,80
Cargo ships,2996,80
Cargo ships,2996,80
Cargo ships,2996,80
Cargo ships,2996,80
Cargo ships,2996,80
Cargo ships,2996,80
Cargo ships,2996,80
Cargo ships,2996,80
Cargo ships,2996,80
Cargo ships,2996,79
Cargo ships,2996,79
Cargo ships,2996,79
Cargo ships,2996,79
Cargo ships,2996,79
Cargo ships,2996,79
Cargo ships,2996,79
Cargo ships,2996,79
Cargo ships,2996,79
Cargo ships,2996,79
Cargo ships,2996,79
Cargo ships,2996,79
Cargo ships,2996,79
Cargo ships,2996,79
Cargo ships,2996,79
Cargo ships,2996,79
Cargo ships,2996,79
Cargo ships,2996,79
Cargo ships,2996,79
Cargo ships,2996,79
Cargo ships,2996,79
Cargo ships,2996,78
Cargo ships,2996,78
Cargo ships,2996,78
Cargo ships,2996,78
Cargo ships,2996,78
Cargo ships,2996,78
Cargo ships,2996,78
Cargo ships,2996,78
Cargo ships,2996,78
Cargo ships,2996,78
Cargo ships,2996,78
Cargo ships,2996,78
Cargo ships,2996,77
Cargo ships,2996,77
Cargo ships,2996,77
Cargo ships,2996,77
Cargo ships,2996,77
Cargo ships,2996,77
Cargo ships,2996,77
Cargo ships,2996,77
Cargo ships,2996,77
Cargo ships,2996,77
Cargo ships,2996,77
Cargo ships,2996,77
Cargo ships,2996,77
Cargo ships,2996,77
Cargo ships,2996,77
Cargo ships,2996,77
Cargo ships,2996,77
Cargo ships,2996,76
Cargo ships,2996,76
Cargo ships,2996,76
Cargo ships,2996,76
Cargo ships,2996,76
Cargo ships,2996,76
Cargo ships,2996,76
Cargo ships,2996,76
Cargo ships,2996,76
Cargo ships,2996,76
Cargo ships,2996,75
Cargo ships,2996,75
Cargo ships,2996,75
Cargo ships,2996,75
Cargo ships,2996,75
Cargo ships,2996,75
Cargo ships,2996,75
Cargo ships,2996,75
Cargo ships,2996,75
Cargo ships,2996,75
Cargo ships,2996,75
Cargo ships,2996,75
Cargo ships,2996,74
Cargo ships,2996,74
Cargo ships,2996,74
Cargo ships,2996,73
Cargo ships,2996,73
Cargo ships,2996,73
Cargo ships,2996,73
Cargo ships,2996,73
Cargo ships,2996,73
Cargo ships,2996,72
Cargo ships,2996,72
Cargo ships,2996,72
Cargo ships,2996,71
Cargo ships,2996,70
Cargo ships,2996,70
Cargo ships,2996,70
Cargo ships,2996,70
Cargo ships,2996,70
Cargo ships,2996,70
Cargo ships,2996,70
Cargo ships,2996,70
Cargo ships,2996,70
Cargo ships,2996,70
Cargo ships,2996,70
Cargo ships,2996,70
Cargo ships,2996,70
Cargo ships,2996,70
Cargo ships,2996,68
Cargo ships,2996,66
Cargo ships,2996,64
Cargo ships,2996,60
Cargo ships,2996,60
Cargo ships,2996,60
Cargo ships,2996,60
Cargo ships,2996,60
Cargo ships,2996,60
Cargo ships,2996,60
Cargo ships,2996,50
Cargo ships,2996,22
Cargo ships,2996,20
Cargo ships,2996,20
Cargo ships,2996,11
Cargo ships,2996,10
Cargo ships,2996,10
Cargo ships,2996,10
Cargo ships,2996,10
Cargo ships,2996,10
Cargo ships,2996,9
Cargo ships,2996,9
Cargo ships,2996,9
Cargo ships,2996,9
Cargo ships,2996,9
Cargo ships,2996,6
Cargo ships,3088,100
Cargo ships,3088,96
Cargo ships,3088,93
Cargo ships,3088,90
Cargo ships,3088,90
Cargo ships,3088,90
Cargo ships,3088,90
Cargo ships,3088,90
Cargo ships,3088,90
Cargo ships,3088,90
Cargo ships,3088,90
Cargo ships,3088,90
Cargo ships,3088,90
Cargo ships,3088,90
Cargo ships,3088,90
Cargo ships,3088,90
Cargo ships,3088,90
Cargo ships,3088,90
Cargo ships,3088,90
Cargo ships,3088,90
Cargo ships,3088,90
Cargo ships,3088,90
Cargo ships,3088,90
Cargo ships,3088,90
Cargo ships,3088,90
Cargo ships,3088,90
Cargo ships,3088,90
Cargo ships,3088,90
Cargo ships,3088,90
Cargo ships,3088,90
Cargo ships,3088,90
Cargo ships,3088,90
Cargo ships,3088,90
Cargo ships,3088,89
Cargo ships,3088,89
Cargo ships,3088,89
Cargo ships,3088,89
Cargo ships,3088,88
Cargo ships,3088,88
Cargo ships,3088,87
Cargo ships,3088,87
Cargo ships,3088,87
Cargo ships,3088,86
Cargo ships,3088,86
Cargo ships,3088,85
Cargo ships,3088,85
Cargo ships,3088,85
Cargo ships,3088,85
Cargo ships,3088,85
Cargo ships,3088,85
Cargo ships,3088,85
Cargo ships,3088,85
Cargo ships,3088,85
Cargo ships,3088,85
Cargo ships,3088,85
Cargo ships,3088,85
Cargo ships,3088,85
Cargo ships,3088,85
Cargo ships,3088,85
Cargo ships,3088,85
Cargo ships,3088,85
Cargo ships,3088,85
Cargo ships,3088,85
Cargo ships,3088,85
Cargo ships,3088,85
Cargo ships,3088,85
Cargo ships,3088,85
Cargo ships,3088,85
Cargo ships,3088,84
Cargo ships,3088,84
Cargo ships,3088,84
Cargo ships,3088,84
Cargo ships,3088,84
Cargo ships,3088,84
Cargo ships,3088,84
Cargo ships,3088,84
Cargo ships,3088,84
Cargo ships,3088,83
Cargo ships,3088,83
Cargo ships,3088,83
Cargo ships,3088,82
Cargo ships,3088,82
Cargo ships,3088,82
Cargo ships,3088,82
Cargo ships,3088,82
Cargo ships,3088,82
Cargo ships,3088,82
Cargo ships,3088,82
Cargo ships,3088,82
Cargo ships,3088,82
Cargo ships,3088,82
Cargo ships,3088,82
Cargo ships,3088,82
Cargo ships,3088,82
Cargo ships,3088,82
Cargo ships,3088,82
Cargo ships,3088,82
Cargo ships,3088,82
Cargo ships,3088,82
Cargo ships,3088,82
Cargo ships,3088,82
Cargo ships,3088,82
Cargo ships,3088,82
Cargo ships,3088,82
Cargo ships,3088,82
Cargo ships,3088,82
Cargo ships,3088,82
Cargo ships,3088,81
Cargo ships,3088,81
Cargo ships,3088,81
Cargo ships,3088,81
Cargo ships,3088,81
Cargo ships,3088,81
Cargo ships,3088,81
Cargo ships,3088,81
Cargo ships,3088,81
Cargo ships,3088,80
Cargo ships,3088,80
Cargo ships,3088,80
Cargo ships,3088,80
Cargo ships,3088,80
Cargo ships,3088,80
Cargo ships,3088,80
Cargo ships,3088,80
Cargo ships,3088,80
Cargo ships,3088,80
Cargo ships,3088,80
Cargo ships,3088,80
Cargo ships,3088,80
Cargo ships,3088,80
Cargo ships,3088,80
Cargo ships,3088,80
Cargo ships,3088,80
Cargo ships,3088,80
Cargo ships,3088,80
Cargo ships,3088,80
Cargo ships,3088,80
Cargo ships,3088,80
Cargo ships,3088,80
Cargo ships,3088,80
Cargo ships,3088,80
Cargo ships,3088,80
Cargo ships,3088,80
Cargo ships,3088,80
Cargo ships,3088,80
Cargo ships,3088,80
Cargo ships,3088,80
Cargo ships,3088,80
Cargo ships,3088,80
Cargo ships,3088,80
Cargo ships,3088,80
Cargo ships,3088,80
Cargo ships,3088,80
Cargo ships,3088,80
Cargo ships,3088,80
Cargo ships,3088,80
Cargo ships,3088,80
Cargo ships,3088,80
Cargo ships,3088,80
Cargo ships,3088,80
Cargo ships,3088,80
Cargo ships,3088,80
Cargo ships,3088,80
Cargo ships,3088,80
Cargo ships,3088,80
Cargo ships,3088,80
Cargo ships,3088,80
Cargo ships,3088,80
Cargo ships,3088,80
Cargo ships,3088,80
Cargo ships,3088,80
Cargo ships,3088,80
Cargo ships,3088,80
Cargo ships,3088,80
Cargo ships,3088,80
Cargo ships,3088,80
Cargo ships,3088,80
Cargo ships,3088,80
Cargo ships,3088,80
Cargo ships,3088,79
Cargo ships,3088,79
Cargo ships,3088,78
Cargo ships,3088,78
Cargo ships,3088,78
Cargo ships,3088,78
Cargo ships,3088,78
Cargo ships,3088,78
Cargo ships,3088,78
Cargo ships,3088,78
Cargo ships,3088,77
Cargo ships,3088,77
Cargo ships,3088,76
Cargo ships,3088,76
Cargo ships,3088,75
Cargo ships,3088,75
Cargo ships,3088,75
Cargo ships,3088,75
Cargo ships,3088,75
Cargo ships,3088,74
Cargo ships,3088,73
Cargo ships,3088,73
Cargo ships,3088,72
Cargo ships,3088,72
Cargo ships,3088,71
Cargo ships,3088,70
Cargo ships,3088,70
Cargo ships,3088,70
Cargo ships,3088,70
Cargo ships,3088,70
Cargo ships,3088,70
Cargo ships,3088,70
Cargo ships,3088,70
Cargo ships,3088,70
Cargo ships,3088,70
Cargo ships,3088,70
Cargo ships,3088,70
Cargo ships,3088,70
Cargo ships,3088,70
Cargo ships,3088,70
Cargo ships,3088,70
Cargo ships,3088,70
Cargo ships,3088,70
Cargo ships,3088,70
Cargo ships,3088,68
Cargo ships,3088,65
Cargo ships,3088,65
Cargo ships,3088,65
Cargo ships,3088,60
Cargo ships,3088,60
Cargo ships,3088,60
Cargo ships,3088,60
Cargo ships,3088,60
Cargo ships,3088,60
Cargo ships,3088,50
Cargo ships,3088,50
Cargo ships,3088,50
Cargo ships,3088,50
Cargo ships,3088,50
Cargo ships,3088,50
Cargo ships,3088,20
Cargo ships,3088,20
Cargo ships,3088,20
Cargo ships,3088,20
Cargo ships,3088,15
Cargo ships,3088,15
Cargo ships,3088,15
Cargo ships,3088,15
Cargo ships,3088,12
Cargo ships,3088,10
Cargo ships,3088,10
Cargo ships,3088,10
Cargo ships,3088,10
Cargo ships,3088,10
Cargo ships,3088,10
Cargo ships,3088,10
Cargo ships,3088,8
Cargo ships,3088,8
Cargo ships,3460,91
Cargo ships,3460,91
Cargo ships,3460,91
Cargo ships,3460,90
Cargo ships,3460,90
Cargo ships,3460,89
Cargo ships,3460,87
Cargo ships,3460,86
Cargo ships,3460,86
Cargo ships,3460,85
Cargo ships,3460,85
Cargo ships,3460,85
Cargo ships,3460,85
Cargo ships,3460,85
Cargo ships,3460,85
Cargo ships,3460,85
Cargo ships,3460,85
Cargo ships,3460,84
Cargo ships,3460,84
Cargo ships,3460,83
Cargo ships,3460,82
Cargo ships,3460,82
Cargo ships,3460,81
Cargo ships,3460,80
Cargo ships,3460,80
Cargo ships,3460,79
Cargo ships,3460,77
Cargo ships,3460,76
Cargo ships,3460,76
Cargo ships,3460,76
Cargo ships,3460,75
Cargo ships,3460,50
Cargo ships,3460,11
Cargo ships,3564,92
Cargo ships,3564,92
Cargo ships,3564,91
Cargo ships,3564,90
Cargo ships,3564,90
Cargo ships,3564,88
Cargo ships,3564,88
Cargo ships,3564,86
Cargo ships,3564,86
Cargo ships,3564,86
Cargo ships,3564,85
Cargo ships,3564,85
Cargo ships,3564,85
Cargo ships,3564,85
Cargo ships,3564,84
Cargo ships,3564,83
Cargo ships,3564,83
Cargo ships,3564,82
Cargo ships,3564,82
Cargo ships,3564,82
Cargo ships,3564,80
Cargo ships,3564,80
Cargo ships,3564,80
Cargo ships,3564,80
Cargo ships,3564,80
Cargo ships,3564,78
Cargo ships,3564,78
Cargo ships,3564,77
Cargo ships,3564,77
Cargo ships,3564,70
Cargo ships,3564,63
Cargo ships,3564,32
Cargo ships,3669,99
Cargo ships,3669,95
Cargo ships,3669,93
Cargo ships,3669,93
Cargo ships,3669,93
Cargo ships,3669,93
Cargo ships,3669,93
Cargo ships,3669,93
Cargo ships,3669,92
Cargo ships,3669,92
Cargo ships,3669,90
Cargo ships,3669,90
Cargo ships,3669,90
Cargo ships,3669,90
Cargo ships,3669,90
Cargo ships,3669,89
Cargo ships,3669,88
Cargo ships,3669,88
Cargo ships,3669,87
Cargo ships,3669,87
Cargo ships,3669,87
Cargo ships,3669,86
Cargo ships,3669,85
Cargo ships,3669,85
Cargo ships,3669,84
Cargo ships,3669,84
Cargo ships,3669,83
Cargo ships,3669,83
Cargo ships,3669,83
Cargo ships,3669,83
Cargo ships,3669,82
Cargo ships,3669,82
Cargo ships,3669,80
Cargo ships,3669,80
Cargo ships,3669,80
Cargo ships,3669,80
Cargo ships,3669,80
Cargo ships,3669,80
Cargo ships,3669,79
Cargo ships,3669,79
Cargo ships,3669,77
Cargo ships,3669,77
Cargo ships,3669,76
Cargo ships,3669,75
Cargo ships,3669,74
Cargo ships,3669,74
Cargo ships,3669,74
Cargo ships,3669,73
Cargo ships,3669,53
Cargo ships,3669,32
Cargo ships,3669,20
Cargo ships,3669,13
Cargo ships,3669,13
Cargo ships,3669,10
Cargo ships,3777,96
Cargo ships,3777,94
Cargo ships,3777,92
Cargo ships,3777,92
Cargo ships,3777,92
Cargo ships,3777,91
Cargo ships,3777,90
Cargo ships,3777,90
Cargo ships,3777,90
Cargo ships,3777,90
Cargo ships,3777,89
Cargo ships,3777,89
Cargo ships,3777,88
Cargo ships,3777,88
Cargo ships,3777,88
Cargo ships,3777,88
Cargo ships,3777,86
Cargo ships,3777,86
Cargo ships,3777,86
Cargo ships,3777,86
Cargo ships,3777,86
Cargo ships,3777,86
Cargo ships,3777,86
Cargo ships,3777,86
Cargo ships,3777,85
Cargo ships,3777,85
Cargo ships,3777,85
Cargo ships,3777,85
Cargo ships,3777,85
Cargo ships,3777,84
Cargo ships,3777,84
Cargo ships,3777,84
Cargo ships,3777,84
Cargo ships,3777,83
Cargo ships,3777,82
Cargo ships,3777,82
Cargo ships,3777,82
Cargo ships,3777,80
Cargo ships,3777,80
Cargo ships,3777,80
Cargo ships,3777,80
Cargo ships,3777,80
Cargo ships,3777,76
Cargo ships,3777,74
Cargo ships,3777,71
Cargo ships,3777,69
Cargo ships,3777,24
Cargo ships,3887,95
Cargo ships,3887,95
Cargo ships,3887,95
Cargo ships,3887,95
Cargo ships,3887,95
Cargo ships,3887,95
Cargo ships,3887,93
Cargo ships,3887,92
Cargo ships,3887,90
Cargo ships,3887,90
Cargo ships,3887,90
Cargo ships,3887,90
Cargo ships,3887,90
Cargo ships,3887,90
Cargo ships,3887,90
Cargo ships,3887,90
Cargo ships,3887,90
Cargo ships,3887,90
Cargo ships,3887,90
Cargo ships,3887,90
Cargo ships,3887,90
Cargo ships,3887,90
Cargo ships,3887,90
Cargo ships,3887,90
Cargo ships,3887,90
Cargo ships,3887,90
Cargo ships,3887,90
Cargo ships,3887,90
Cargo ships,3887,90
Cargo ships,3887,88
Cargo ships,3887,87
Cargo ships,3887,86
Cargo ships,3887,86
Cargo ships,3887,85
Cargo ships,3887,85
Cargo ships,3887,85
Cargo ships,3887,85
Cargo ships,3887,85
Cargo ships,3887,85
Cargo ships,3887,85
Cargo ships,3887,85
Cargo ships,3887,85
Cargo ships,3887,85
Cargo ships,3887,85
Cargo ships,3887,85
Cargo ships,3887,84
Cargo ships,3887,83
Cargo ships,3887,83
Cargo ships,3887,83
Cargo ships,3887,82
Cargo ships,3887,82
Cargo ships,3887,80
Cargo ships,3887,80
Cargo ships,3887,80
Cargo ships,3887,80
Cargo ships,3887,80
Cargo ships,3887,80
Cargo ships,3887,55
Cargo ships,3887,39
Cargo ships,3887,20
Cargo ships,3887,17
Cargo ships,3887,15
Cargo ships,3887,15
Cargo ships,3887,15
Cargo ships,3887,15
Cargo ships,3887,15
Cargo ships,3887,12
Cargo ships,3887,10
Cargo ships,3887,10
Cargo ships,3887,8
Cargo ships,3999,100
Cargo ships,3999,96
Cargo ships,3999,96
Cargo ships,3999,96
Cargo ships,3999,93
Cargo ships,3999,93
Cargo ships,3999,92
Cargo ships,3999,91
Cargo ships,3999,90
Cargo ships,3999,90
Cargo ships,3999,90
Cargo ships,3999,90
Cargo ships,3999,90
Cargo ships,3999,90
Cargo ships,3999,90
Cargo ships,3999,90
Cargo ships,3999,90
Cargo ships,3999,90
Cargo ships,3999,90
Cargo ships,3999,90
Cargo ships,3999,90
Cargo ships,3999,90
Cargo ships,3999,90
Cargo ships,3999,88
Cargo ships,3999,88
Cargo ships,3999,88
Cargo ships,3999,88
Cargo ships,3999,88
Cargo ships,3999,88
Cargo ships,3999,88
Cargo ships,3999,88
Cargo ships,3999,88
Cargo ships,3999,88
Cargo ships,3999,88
Cargo ships,3999,88
Cargo ships,3999,86
Cargo ships,3999,86
Cargo ships,3999,86
Cargo ships,3999,86
Cargo ships,3999,86
Cargo ships,3999,86
Cargo ships,3999,86
Cargo ships,3999,86
Cargo ships,3999,86
Cargo ships,3999,86
Cargo ships,3999,86
Cargo ships,3999,85
Cargo ships,3999,85
Cargo ships,3999,85
Cargo ships,3999,85
Cargo ships,3999,84
Cargo ships,3999,84
Cargo ships,3999,84
Cargo ships,3999,84
Cargo ships,3999,84
Cargo ships,3999,83
Cargo ships,3999,82
Cargo ships,3999,82
Cargo ships,3999,80
Cargo ships,3999,80
Cargo ships,3999,80
Cargo ships,3999,80
Cargo ships,3999,80
Cargo ships,3999,80
Cargo ships,3999,80
Cargo ships,3999,80
Cargo ships,3999,80
Cargo ships,3999,80
Cargo ships,3999,78
Cargo ships,3999,78
Cargo ships,3999,71
Cargo ships,3999,26
Cargo ships,3999,26
Cargo ships,3999,22
Cargo ships,3999,20
Cargo ships,3999,16
Cargo ships,3999,16
Cargo ships,3999,16
Cargo ships,3999,15
Cargo ships,3999,10
Cargo ships,3999,10
Cargo ships,3999,8
Cargo ships,3999,6
Cargo ships,3999,6
Cargo ships,4114,99
Cargo ships,4114,98
Cargo ships,4114,92
Cargo ships,4114,90
Cargo ships,4114,90
Cargo ships,4114,90
Cargo ships,4114,90
Cargo ships,4114,90
Cargo ships,4114,90
Cargo ships,4114,88
Cargo ships,4114,88
Cargo ships,4114,88
Cargo ships,4114,88
Cargo ships,4114,87
Cargo ships,4114,87
Cargo ships,4114,85
Cargo ships,4114,85
Cargo ships,4114,85
Cargo ships,4114,84
Cargo ships,4114,83
Cargo ships,4114,82
Cargo ships,4114,82
Cargo ships,4114,80
Cargo ships,4114,80
Cargo ships,4114,80
Cargo ships,4114,78
Cargo ships,4114,53
Cargo ships,4114,27
Cargo ships,4114,17
Cargo ships,4114,17
Cargo ships,4114,17
Cargo ships,4114,17
Cargo ships,4114,10
Cargo ships,4114,7
Cargo ships,4230,100
Cargo ships,4230,100
Cargo ships,4230,100
Cargo ships,4230,100
Cargo ships,4230,100
Cargo ships,4230,100
Cargo ships,4230,99
Cargo ships,4230,98
Cargo ships,4230,98
Cargo ships,4230,98
Cargo ships,4230,98
Cargo ships,4230,98
Cargo ships,4230,98
Cargo ships,4230,98
Cargo ships,4230,98
Cargo ships,4230,98
Cargo ships,4230,98
Cargo ships,4230,98
Cargo ships,4230,95
Cargo ships,4230,95
Cargo ships,4230,95
Cargo ships,4230,94
Cargo ships,4230,94
Cargo ships,4230,93
Cargo ships,4230,92
Cargo ships,4230,92
Cargo ships,4230,92
Cargo ships,4230,92
Cargo ships,4230,91
Cargo ships,4230,91
Cargo ships,4230,90
Cargo ships,4230,90
Cargo ships,4230,90
Cargo ships,4230,90
Cargo ships,4230,90
Cargo ships,4230,90
Cargo ships,4230,90
Cargo ships,4230,90
Cargo ships,4230,90
Cargo ships,4230,90
Cargo ships,4230,90
Cargo ships,4230,90
Cargo ships,4230,90
Cargo ships,4230,90
Cargo ships,4230,90
Cargo ships,4230,90
Cargo ships,4230,90
Cargo ships,4230,90
Cargo ships,4230,90
Cargo ships,4230,90
Cargo ships,4230,90
Cargo ships,4230,90
Cargo ships,4230,90
Cargo ships,4230,90
Cargo ships,4230,90
Cargo ships,4230,90
Cargo ships,4230,90
Cargo ships,4230,90
Cargo ships,4230,90
Cargo ships,4230,89
Cargo ships,4230,89
Cargo ships,4230,88
Cargo ships,4230,88
Cargo ships,4230,88
Cargo ships,4230,88
Cargo ships,4230,88
Cargo ships,4230,88
Cargo ships,4230,88
Cargo ships,4230,88
Cargo ships,4230,88
Cargo ships,4230,88
Cargo ships,4230,88
Cargo ships,4230,88
Cargo ships,4230,88
Cargo ships,4230,88
Cargo ships,4230,88
Cargo ships,4230,88
Cargo ships,4230,88
Cargo ships,4230,88
Cargo ships,4230,88
Cargo ships,4230,87
Cargo ships,4230,87
Cargo ships,4230,86
Cargo ships,4230,86
Cargo ships,4230,86
Cargo ships,4230,85
Cargo ships,4230,84
Cargo ships,4230,84
Cargo ships,4230,83
Cargo ships,4230,81
Cargo ships,4230,80
Cargo ships,4230,80
Cargo ships,4230,80
Cargo ships,4230,73
Cargo ships,4230,58
Cargo ships,4230,30
Cargo ships,4230,22
Cargo ships,4230,20
Cargo ships,4230,18
Cargo ships,4230,15
Cargo ships,4230,14
Cargo ships,4230,12
Cargo ships,4230,10
Cargo ships,4230,10
Cargo ships,4230,10
Cargo ships,4230,10
Cargo ships,4230,8
Cargo ships,4230,8
Cargo ships,4230,8
Cargo ships,4230,8
Cargo ships,4230,5
Cargo ships,4230,5
Cargo ships,4349,109
Cargo ships,4349,100
Cargo ships,4349,100
Cargo ships,4349,100
Cargo ships,4349,100
Cargo ships,4349,100
Cargo ships,4349,100
Cargo ships,4349,99
Cargo ships,4349,99
Cargo ships,4349,99
Cargo ships,4349,99
Cargo ships,4349,99
Cargo ships,4349,99
Cargo ships,4349,99
Cargo ships,4349,99
Cargo ships,4349,99
Cargo ships,4349,99
Cargo ships,4349,96
Cargo ships,4349,95
Cargo ships,4349,94
Cargo ships,4349,94
Cargo ships,4349,94
Cargo ships,4349,94
Cargo ships,4349,94
Cargo ships,4349,93
Cargo ships,4349,93
Cargo ships,4349,93
Cargo ships,4349,93
Cargo ships,4349,92
Cargo ships,4349,92
Cargo ships,4349,92
Cargo ships,4349,91
Cargo ships,4349,91
Cargo ships,4349,91
Cargo ships,4349,91
Cargo ships,4349,90
Cargo ships,4349,90
Cargo ships,4349,90
Cargo ships,4349,90
Cargo ships,4349,90
Cargo ships,4349,90
Cargo ships,4349,90
Cargo ships,4349,90
Cargo ships,4349,90
Cargo ships,4349,90
Cargo ships,4349,90
Cargo ships,4349,90
Cargo ships,4349,90
Cargo ships,4349,90
Cargo ships,4349,90
Cargo ships,4349,90
Cargo ships,4349,90
Cargo ships,4349,90
Cargo ships,4349,90
Cargo ships,4349,90
Cargo ships,4349,90
Cargo ships,4349,90
Cargo ships,4349,90
Cargo ships,4349,89
Cargo ships,4349,89
Cargo ships,4349,89
Cargo ships,4349,89
Cargo ships,4349,89
Cargo ships,4349,89
Cargo ships,4349,89
Cargo ships,4349,89
Cargo ships,4349,89
Cargo ships,4349,89
Cargo ships,4349,89
Cargo ships,4349,89
Cargo ships,4349,89
Cargo ships,4349,89
Cargo ships,4349,89
Cargo ships,4349,89
Cargo ships,4349,89
Cargo ships,4349,89
Cargo ships,4349,89
Cargo ships,4349,89
Cargo ships,4349,89
Cargo ships,4349,89
Cargo ships,4349,89
Cargo ships,4349,89
Cargo ships,4349,89
Cargo ships,4349,89
Cargo ships,4349,88
Cargo ships,4349,88
Cargo ships,4349,88
Cargo ships,4349,86
Cargo ships,4349,85
Cargo ships,4349,85
Cargo ships,4349,85
